Latitude, Longitude, Elevation
30.022250816057,31.0805605815515,75.3379058837891
30.0222509753731,31.0809679070008,76.610595703125
30.0222511334347,31.0813752324514,75.6541061401367
30.0222512902418,31.0817825579033,66.7342147827148
30.0222514457945,31.0821898833564,67.8026580810547
30.0222516000928,31.0825972088109,68.5167770385742
30.0222517531365,31.0830045342666,68.7968063354492
30.0222519049259,31.0834118597235,70.6769866943359
30.0222520554607,31.0838191851817,70.7528305053711
30.0222522047411,31.0842265106412,61.953296661377
30.0222523527671,31.0846338361018,53.6130104064941
30.0222524995386,31.0850411615637,49.4131469726563
30.0222526450556,31.0854484870267,47.0506324768066
30.0222527893182,31.085855812491,46.6837501525879
30.0222529323263,31.0862631379564,45.912956237793
30.02225307408,31.086670463423,46.5781097412109
30.0222532145792,31.0870777888908,47.2820129394531
30.022253353824,31.0874851143597,47.855525970459
30.0222534918143,31.0878924398297,47.5340728759766
30.0222536285501,31.0882997653009,47.1203918457031
30.0222537640315,31.0887070907732,47.2184143066406
30.0222538982584,31.0891144162466,47.577320098877
30.0222540312309,31.0895217417211,52.4364852905273
30.0222541629489,31.0899290671967,52.9371147155762
30.0222542934125,31.0903363926734,51.0048027038574
30.0222544226216,31.0907437181511,48.5607757568359
30.0222545505762,31.0911510436299,48.2938346862793
30.0222546772764,31.0915583691097,48.7906608581543
30.0222548027221,31.0919656945906,48.8722915649414
30.0222549269134,31.0923730200725,49.1382637023926
30.0222550498502,31.0927803455554,49.2655944824219
30.0222551715326,31.0931876710393,49.291202545166
30.0222552919605,31.0935949965242,47.5369529724121
30.0222554111339,31.0940023220101,43.8583221435547
30.0222555290529,31.094409647497,37.9276351928711
30.0222556457174,31.0948169729848,31.4006385803223
30.0222557611275,31.0952242984736,28.9052543640137
30.0222558752831,31.0956316239634,26.2500076293945
30.0222559881843,31.096038949454,26.2500076293945
30.022256099831,31.0964462749456,23.8928146362305
30.0222562102232,31.0968536004381,22.2490272521973
30.022256319361,31.0972609259315,20.4225730895996
30.0222564272444,31.0976682514258,19.2721061706543
30.0222565338732,31.098075576921,18.7103328704834
30.0222566392476,31.098482902417,17.4049816131592
30.0222567433676,31.0988902279139,16.5076007843018
30.0222568462331,31.0992975534117,16.4299201965332
30.0222569478441,31.0997048789103,16.6711750030518
30.0222570482007,31.1001122044097,17.3370685577393
30.0222571473029,31.1005195299099,17.156343460083
30.0222572451505,31.100926855411,16.6347503662109
30.0222573417437,31.1013341809128,16.8252983093262
30.0222574370825,31.1017415064155,17.0369262695313
30.0222575311668,31.1021488319189,16.8103046417236
30.0222576239967,31.1025561574231,16.9880294799805
30.022257715572,31.102963482928,16.91379737854
30.022257805893,31.1033708084337,17.3725261688232
30.0222578949594,31.1037781339401,17.0440654754639
30.0222579827715,31.1041854594473,16.6525192260742
30.022258069329,31.1045927849552,16.7800788879394
30.0222581546321,31.1050001104638,16.4067039489746
30.0222582386808,31.105407435973,17.3586387634277
30.022258321475,31.105814761483,17.3198280334473
30.0222584030147,31.1062220869936,17.356071472168
30.0222584833,31.1066294125049,16.8142776489258
30.0222585623308,31.1070367380169,18.3569316864014
30.0222586401071,31.1074440635295,16.9981861114502
30.022258716629,31.1078513890427,16.2976799011231
30.0222587918965,31.1082587145566,15.8119029998779
30.0222588659095,31.108666040071,15.9362096786499
30.022258938668,31.1090733655861,15.6304483413696
30.0222590101721,31.1094806911018,16.8268928527832
30.0222590804217,31.109888016618,16.1685199737549
30.0222591494168,31.1102953421348,16.2924118041992
30.0222592171575,31.1107026676522,16.5322093963623
30.0222592836438,31.1111099931701,17.0391082763672
30.0222593488756,31.1115173186886,17.2225036621094
30.0222594128529,31.1119246442076,17.2735443115234
30.0222594755758,31.1123319697271,16.1290855407715
30.0222595370442,31.1127392952472,15.9526491165161
30.0222595972581,31.1131466207677,15.7055406570435
30.0222596562176,31.1135539462887,15.3375444412231
30.0222597139227,31.1139612718102,15.0914878845215
30.0222597703733,31.1143685973322,15.5634241104126
30.0222598255694,31.1147759228546,16.5099830627441
30.0222598795111,31.1151832483775,16.5017948150635
30.0222599321983,31.1155905739008,16.1999225616455
30.022259983631,31.1159978994246,15.9688396453857
30.0222600338093,31.1164052249487,15.9251365661621
30.0222600827332,31.1168125504733,15.3219051361084
30.0222601304025,31.1172198759983,15.7099981307983
30.0222601768175,31.1176272015236,15.2804174423218
30.0222602219779,31.1180345270493,15.3651342391968
30.0222602658839,31.1184418525754,15.6310262680054
30.0222603085355,31.1188491781019,15.5007038116455
30.0222603499326,31.1192565036287,15.6877851486206
30.0222603900752,31.1196638291558,15.7875318527222
30.0222604289634,31.1200711546833,15.8973903656006
30.0222604665971,31.120478480211,15.7356061935425
30.0222605029764,31.1208858057391,14.7524433135986
30.0222605381012,31.1212931312675,14.7209148406982
30.0222605719716,31.1217004567961,14.8849267959595
30.0222606045875,31.122107782325,14.6650438308716
30.0222606359489,31.1225151078542,14.75
30.0222606660559,31.1229224333837,14.994607925415
30.0222606949084,31.1233297589133,14.9930810928345
30.0222607225064,31.1237370844432,15.7410306930542
30.0222607488501,31.1241444099734,15.3127040863037
30.0222607739392,31.1245517355037,15.0428476333618
30.0222607977739,31.1249590610343,15.2532234191894
30.0222608203541,31.125366386565,15.8514261245728
30.0222608416799,31.1257737120959,15.8633604049683
30.0222608617512,31.126181037627,15.9303169250488
30.0222608805681,31.1265883631583,15.733302116394
30.0222608981305,31.1269956886897,16.4202499389648
30.0222609144384,31.1274030142212,16.2087745666504
30.0222609294919,31.1278103397529,16.1905174255371
30.022260943291,31.1282176652847,15.437668800354
30.0222609558355,31.1286249908166,15.6615304946899
30.0222609671256,31.1290323163485,15.4708309173584
30.0222609771613,31.1294396418806,14.5043077468872
30.0222609859425,31.1298469674128,16.2362003326416
30.0222609934693,31.130254292945,17.8198146820068
30.0222609997415,31.1306616184773,16.6719970703125
30.0222610047594,31.1310689440096,16.4942531585693
30.0222610085228,31.131476269542,15.7534246444702
30.0222610110317,31.1318835950743,15.6511945724487
30.0222610122861,31.1322909206067,15.5516080856323
30.0222610122861,31.1326982461392,15.3992948532104
30.0222610110317,31.1331055716715,15.5197658538818
30.0222610085228,31.1335128972039,15.7242698669434
30.0222610047594,31.1339202227363,15.6807851791382
30.0222609997416,31.1343275482686,15.8438730239868
30.0222609934693,31.1347348738009,15.8725690841675
30.0222609859425,31.1351421993331,15.3942308425903
30.0222609771613,31.1355495248653,15.874116897583
30.0222609671257,31.1359568503974,17.2030982971191
30.0222609558355,31.1363641759294,17.0997447967529
30.022260943291,31.1367715014612,16.0344982147217
30.0222609294919,31.137178826993,15.350079536438
30.0222609144384,31.1375861525247,15.1302099227905
30.0222608981305,31.1379934780562,15.2097396850586
30.0222608805681,31.1384008035876,15.4977178573608
30.0222608617512,31.1388081291189,15.6832723617554
30.0222608416799,31.13921545465,15.9501209259033
30.0222608203541,31.1396227801809,16.7113838195801
30.0222607977739,31.1400301057116,16.2404613494873
30.0222607739392,31.1404374312422,16.131103515625
30.0222607488501,31.1408447567725,15.9498872756958
30.0222607225064,31.1412520823026,16.092830657959
30.0222606949084,31.1416594078326,15.7651214599609
30.0222606660559,31.1420667333622,15.6609907150269
30.0222606359489,31.1424740588917,15.4470462799072
30.0222606045875,31.1428813844209,15.3562068939209
30.0222605719716,31.1432887099498,15.3270626068115
30.0222605381012,31.1436960354784,15.443434715271
30.0222605029764,31.1441033610068,15.776572227478
30.0222604665971,31.1445106865349,15.3471422195435
30.0222604289634,31.1449180120626,15.6055974960327
30.0222603900752,31.1453253375901,15.5390310287476
30.0222603499326,31.1457326631172,15.9731197357178
30.0222603085355,31.146139988644,15.792986869812
30.0222602658839,31.1465473141705,16.0880832672119
30.0222602219779,31.1469546396966,16.2495269775391
30.0222601768175,31.1473619652223,16.197322845459
30.0222601304025,31.1477692907477,15.9237289428711
30.0222600827332,31.1481766162726,16.1509399414063
30.0222600338093,31.1485839417972,15.585352897644
30.022259983631,31.1489912673213,15.5871915817261
30.0222599321983,31.1493985928451,15.7822351455688
30.0222598795111,31.1498059183684,15.8905963897705
30.0222598255694,31.1502132438913,15.736424446106
30.0222597703733,31.1506205694137,16.2176704406738
30.0222597139227,31.1510278949357,15.6588754653931
30.0222596562176,31.1514352204572,15.667402267456
30.0222595972581,31.1518425459782,15.7670297622681
30.0222595370442,31.1522498714987,15.8673467636108
30.0222594755758,31.1526571970188,15.740345954895
30.0222594128529,31.1530645225383,15.4970455169678
30.0222593488756,31.1534718480573,15.3847389221191
30.0222592836438,31.1538791735758,15.6945095062256
30.0222592171575,31.1542864990937,15.7970371246338
30.0222591494168,31.1546938246111,16.0126514434814
30.0222590804217,31.1551011501279,15.7503490447998
30.0222590101721,31.1555084756442,15.8286104202271
30.022258938668,31.1559158011598,15.7468900680542
30.0222588659095,31.1563231266749,15.7539386749268
30.0222587918965,31.1567304521894,15.7411470413208
30.022258716629,31.1571377777032,15.8658828735352
30.0222586401071,31.1575451032164,15.0919618606567
30.0222585623308,31.157952428729,15.7851943969727
30.0222584833,31.158359754241,15.7499694824219
30.0222584030147,31.1587670797523,15.6717052459717
30.022258321475,31.1591744052629,15.6281328201294
30.0222582386808,31.1595817307729,15.8004837036133
30.0222581546321,31.1599890562821,15.7502784729004
30.022258069329,31.1603963817907,15.6590394973755
30.0222579827715,31.1608037072986,15.4599523544312
30.0222578949594,31.1612110328058,15.6202077865601
30.022257805893,31.1616183583122,15.7239751815796
30.022257715572,31.1620256838179,15.6752080917358
30.0222576239967,31.1624330093228,15.7502927780151
30.0222575311668,31.162840334827,15.9127817153931
30.0222574370825,31.1632476603304,15.75
30.0222573417437,31.1636549858331,15.7737226486206
30.0222572451505,31.1640623113349,15.7537317276001
30.0222571473029,31.164469636836,17.4863948822021
30.0222570482007,31.1648769623362,16.3110198974609
30.0222569478441,31.1652842878356,17.2783889770508
30.0222568462331,31.1656916133342,19.5432395935059
30.0222567433676,31.166098938832,17.2833194732666
30.0222566392476,31.1665062643289,17.0006694793701
30.0222565338732,31.1669135898249,16.8646869659424
30.0222564272444,31.1673209153201,18.9730014801025
30.022256319361,31.1677282408144,17.4581680297852
30.0222562102232,31.1681355663078,17.5214691162109
30.022256099831,31.1685428918003,17.7407569885254
30.0222559881843,31.1689502172919,18.0638732910156
30.0222558752831,31.1693575427825,18.4425735473633
30.0222557611275,31.1697648682723,18.7137031555176
30.0222556457174,31.1701721937611,19.3775501251221
30.0222555290529,31.1705795192489,21.2099571228027
30.0222554111339,31.1709868447358,23.5576438903809
30.0222552919605,31.1713941702217,24.8256378173828
30.0222551715326,31.1718014957066,24.7302150726318
30.0222550498502,31.1722088211905,24.7122707366943
30.0222549269134,31.1726161466734,23.2035236358643
30.0222548027221,31.1730234721553,19.8457736968994
30.0222546772764,31.1734307976362,19.3517551422119
30.0222545505762,31.173838123116,19.0158824920654
30.0222544226216,31.1742454485948,18.6066951751709
30.0222542934125,31.1746527740725,18.4826812744141
30.0222541629489,31.1750600995492,18.6892967224121
30.0222540312309,31.1754674250248,19.2709522247314
30.0222538982584,31.1758747504993,18.4401187896729
30.0222537640315,31.1762820759727,18.2523498535156
30.0222536285501,31.176689401445,18.4204769134521
30.0222534918143,31.1770967269162,18.7083435058594
30.022253353824,31.1775040523862,18.9216575622559
30.0222532145792,31.1779113778551,18.5906085968018
30.02225307408,31.1783187033229,18.5164051055908
30.0222529323263,31.1787260287895,18.334192276001
30.0222527893182,31.1791333542549,18.2619132995606
30.0222526450556,31.1795406797192,18.6168804168701
30.0222524995386,31.1799480051823,18.4353427886963
30.0222523527671,31.1803553306441,19.5470218658447
30.0222522047411,31.1807626561048,23.2307376861572
30.0222520554607,31.1811699815642,26.4978752136231
30.0222519049259,31.1815773070224,28.8334655761719
30.0222517531365,31.1819846324793,29.9840278625488
30.0222516000928,31.182391957935,31.1778144836426
30.0222514457945,31.1827992833895,32.1801223754883
30.0222512902418,31.1832066088426,31.9125270843506
30.0222511334347,31.1836139342945,29.3325614929199
30.0222509753731,31.1840212597451,26.8841762542725
30.022250816057,31.1844285851944,28.8395519256592
30.0218981409898,31.080560766028,75.4003448486328
30.0218983003036,31.0809680900304,75.2350463867188
30.021898458363,31.0813754140341,75.1484069824219
30.0218986151679,31.0817827380391,70.1669921875
30.0218987707184,31.0821900620454,70.2437362670898
30.0218989250144,31.082597386053,70.6376342773438
30.021899078056,31.0830047100618,70.9929504394531
30.0218992298432,31.0834120340719,70.4178619384766
30.0218993803759,31.0838193580832,70.1173782348633
30.0218995296542,31.0842266820958,56.7971076965332
30.0218996776781,31.0846340061096,51.7192535400391
30.0218998244475,31.0850413301246,48.5562973022461
30.0218999699625,31.0854486541408,47.2751884460449
30.021900114223,31.0858559781581,46.7880249023438
30.0219002572291,31.0862633021767,47.3683090209961
30.0219003989808,31.0866706261964,49.8623962402344
30.021900539478,31.0870779502173,48.8766860961914
30.0219006787207,31.0874852742393,48.908519744873
30.0219008167091,31.0878925982625,48.8112106323242
30.021900953443,31.0882999222868,49.3824195861816
30.0219010889224,31.0887072463123,50.2198295593262
30.0219012231475,31.0891145703388,50.297679901123
30.021901356118,31.0895218943664,57.3744087219238
30.0219014878342,31.0899292183951,55.0366706848145
30.0219016182959,31.0903365424249,55.497917175293
30.0219017475032,31.0907438664558,52.0045280456543
30.021901875456,31.0911511904877,50.4930572509766
30.0219020021544,31.0915585145207,50.1958351135254
30.0219021275983,31.0919658385546,50.250358581543
30.0219022517878,31.0923731625897,50.2451515197754
30.0219023747229,31.0927804866257,50.2504920959473
30.0219024964035,31.0931878106628,50.1801147460938
30.0219026168297,31.0935951347008,49.065185546875
30.0219027360015,31.0940024587398,43.3184509277344
30.0219028539188,31.0944097827798,35.4318237304688
30.0219029705817,31.0948171068208,31.9661884307861
30.0219030859901,31.0952244308627,28.0415420532227
30.0219032001441,31.0956317549056,26.25
30.0219033130437,31.0960390789493,26.2465763092041
30.0219034246888,31.096446402994,26.2189464569092
30.0219035350794,31.0968537270397,22.25
30.0219036442157,31.0972610510862,20.1320304870606
30.0219037520975,31.0976683751336,19.0628280639648
30.0219038587248,31.0980756991819,17.8923149108887
30.0219039640977,31.0984830232311,17.0149211883545
30.0219040682162,31.0988903472811,16.8721599578857
30.0219041710803,31.099297671332,16.7086544036865
30.0219042726899,31.0997049953837,15.9741401672363
30.021904373045,31.1001123194363,16.2044334411621
30.0219044721458,31.1005196434896,17.1062259674072
30.021904569992,31.1009269675438,17.2826766967773
30.0219046665839,31.1013342915988,16.7175464630127
30.0219047619213,31.1017416156546,17.0817279815674
