Latitude, Longitude, Elevation
30.022250816057,31.0805605815515,75.3379058837891
30.0222511346743,31.0813784397384,75.6521987915039
30.0222514482341,31.0821962979305,67.8156433105469
30.0222517567366,31.0830141561277,68.8788757324219
30.0222520601816,31.08383201433,70.752197265625
30.0222523585692,31.0846498725373,53.4401473999023
30.0222526518994,31.0854677307494,46.9823417663574
30.0222529401722,31.0862855889663,45.9037170410156
30.0222532233876,31.087103447188,47.2914505004883
30.0222535015455,31.0879213054143,47.6265716552734
30.022253774646,31.0887391636451,47.2609405517578
30.0222540426892,31.0895570218804,53.0210647583008
30.0222543056749,31.09037488012,50.4207153320313
30.0222545636031,31.091192738364,48.0252571105957
30.022254816474,31.0920105966122,48.8986930847168
30.0222550642875,31.0928284548645,49.3222503662109
30.0222553070435,31.0936463131208,47.2439575195313
30.0222555447421,31.0944641713812,36.8262176513672
30.0222557773834,31.0952820296454,27.8409576416016
30.0222560049671,31.0960998879133,26.2500057220459
30.0222562274935,31.096917746185,22.1893634796143
30.0222564449625,31.0977356044604,19.1755523681641
30.022256657374,31.0985534627393,17.4626522064209
30.0222568647281,31.0993713210216,16.4580879211426
30.0222570670248,31.1001891793073,17.3573894500732
30.0222572642641,31.1010070375963,16.7224864959717
30.022257456446,31.1018248958886,17.0611152648926
30.0222576435704,31.1026427541839,17.0905246734619
30.0222578256375,31.1034606124823,17.559289932251
30.0222580026471,31.1042784707837,16.707633972168
30.0222581745993,31.1050963290879,16.5144004821777
30.0222583414941,31.105914187395,17.3145542144775
30.0222585033315,31.1067320457047,17.5526676177979
30.0222586601114,31.1075499040171,16.5550746917725
30.022258811834,31.108367762332,16.0198097229004
30.0222589584991,31.1091856206494,15.9078903198242
30.0222591001068,31.1100034789692,16.1585655212402
30.022259236657,31.1108213372912,16.6651058197021
30.0222593681499,31.1116391956155,17.0992546081543
30.0222594945854,31.1124570539419,16.1567554473877
30.0222596159634,31.1132749122703,15.6849193572998
30.022259732284,31.1140927706007,15.0946941375732
30.0222598435472,31.114910628933,16.5367889404297
30.022259949753,31.1157284872671,16.1600952148438
30.0222600509013,31.1165463456029,15.3649110794067
30.0222601469923,31.1173642039403,15.3248252868652
30.0222602380258,31.1181820622792,15.3917741775513
30.0222603240019,31.1189999206196,15.6750831604004
30.0222604049206,31.1198177789614,16.0162582397461
30.0222604807819,31.1206356373045,15.7229890823364
30.0222605515857,31.1214534956488,14.7665891647339
30.0222606173322,31.1222713539942,14.1799325942993
30.0222606780212,31.1230892123407,15.0681591033935
30.0222607336528,31.1239070706881,15.2779998779297
30.0222607842269,31.1247249290364,15.6828079223633
30.0222608297437,31.1255427873855,15.6204595565796
30.022260870203,31.1263606457353,16.1324024200439
30.022260905605,31.1271785040857,16.1059074401856
30.0222609359495,31.1279963624367,15.9222717285156
30.0222609612366,31.1288142207881,15.6206731796265
30.0222609814662,31.1296320791399,14.3130645751953
30.0222609966385,31.130449937492,16.1400508880615
30.0222610067533,31.1312677958443,15.6503410339356
30.0222610118108,31.1320856541967,15.3151874542236
30.0222610118107,31.1329035125492,15.7634649276733
30.0222610067533,31.1337213709016,15.5469474792481
30.0222609966385,31.1345392292539,15.8748569488525
30.0222609814662,31.135357087606,15.5733404159546
30.0222609612366,31.1361749459578,17.18483543396
30.0222609359495,31.1369928043092,15.6241149902344
30.022260905605,31.1378106626602,15.2729902267456
30.022260870203,31.1386285210106,15.4627180099487
30.0222608297437,31.1394463793604,16.4468307495117
30.0222607842269,31.1402642377095,16.3282508850098
30.0222607336528,31.1410820960578,16.1419773101807
30.0222606780212,31.1418999544052,15.4536600112915
30.0222606173322,31.1427178127517,15.2011213302612
30.0222605515857,31.1435356710971,15.4173431396484
30.0222604807819,31.1443535294414,15.6494941711426
30.0222604049206,31.1451713877845,15.7204647064209
30.0222603240019,31.1459892461263,15.8203811645508
30.0222602380258,31.1468071044667,16.1958484649658
30.0222601469923,31.1476249628056,15.8002710342407
30.0222600509013,31.148442821143,15.6806964874268
30.022259949753,31.1492606794788,15.6784563064575
30.0222598435472,31.1500785378129,15.6169185638428
30.022259732284,31.1508963961452,15.7592239379883
30.0222596159634,31.1517142544756,15.8539199829102
30.0222594945854,31.152532112804,15.7797212600708
30.0222593681499,31.1533499711304,15.2949848175049
30.022259236657,31.1541678294547,15.7602806091309
30.0222591001068,31.1549856877767,15.9818620681763
30.0222589584991,31.1558035460965,15.7215547561646
30.022258811834,31.1566214044139,15.6472234725952
30.0222586601114,31.1574392627288,15.4707469940185
30.0222585033315,31.1582571210412,15.7499694824219
30.0222583414941,31.1590749793509,15.6609210968018
30.0222581745993,31.159892837658,15.6728668212891
30.0222580026471,31.1607106959622,15.7409944534302
30.0222578256375,31.1615285542636,15.7445936203003
30.0222576435704,31.162346412562,15.7557048797607
30.022257456446,31.1631642708573,15.7500162124634
30.0222572642641,31.1639821291496,15.7502317428589
30.0222570670248,31.1647999874386,16.496452331543
30.0222568647281,31.1656178457243,18.7469387054443
30.022256657374,31.1664357040066,17.0431823730469
30.0222564449625,31.1672535622855,18.1957130432129
30.0222562274935,31.1680714205609,17.4849739074707
30.0222560049671,31.1688892788326,17.9980220794678
30.0222557773834,31.1697071371006,18.6633148193359
30.0222555447421,31.1705249953648,20.9040775299072
30.0222553070435,31.1713428536251,24.7868518829346
30.0222550642875,31.1721607118814,24.8286113739014
30.022254816474,31.1729785701337,20.0706958770752
30.0222545636031,31.1737964283819,19.0628147125244
30.0222543056749,31.1746142866259,18.4857311248779
30.0222540426892,31.1754321448655,19.2299747467041
30.022253774646,31.1762500031008,18.2497062683106
30.0222535015455,31.1770678613316,18.6788311004639
30.0222532233876,31.1778857195579,18.6000690460205
30.0222529401722,31.1787035777796,18.3552436828613
30.0222526518994,31.1795214359965,18.6283512115479
30.0222523585692,31.1803392942086,19.4570236206055
30.0222520601816,31.1811571524159,26.4074993133545
30.0222517567366,31.1819750106182,29.9685707092285
30.0222514482341,31.1827928688154,32.1760559082031
